trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
85	lor2	circle	4	0.38	-1	3 	 2.556891000991883 	 3 	 0.0	3.0	2.0	2	-1	1	-1	-999	-999	0.0	1.6891 	3.0741 	-999	-999	1.8711 	3.034 	-999	-999	1.9308 	2.8319 	-999	-999	74
86	lor2	circle	8	0.27	-1	3 	 2.6509137554350004 	 2 	 1.0	6.0	0.0	0	-1	1	-1	0.0	-999	-999	2.2703 	3.6153 	-999	-999	2.2664 	3.602 	-999	-999	2.2121 	2.9538 	-999	-999	144
87	lor2	circle	4	0.87	1	3 	 2.3753896826163254 	 2 	 0.0	2.0	2.0	0	1	-1	-1	-0.0	-999	-999	1.7941 	2.8582 	-999	-999	2.4896 	-999	-999	-999	2.1991 	3.0233 	-999	-999	66
88	lor2	circle	4	0.47	-1	0 	 2.507905618158494 	 2 	 2.0	1.0	3.0	2	-1	1	-1	-999	-999	-1.0	1.853 	2.6781 	-999	-999	2.2834 	2.8167 	-999	-999	2.4654 	3.1927 	-999	-999	69
89	lor2	circle	8	0.27	1	3 	 2.3753358924439825 	 2 	 3.0	6.0	0.0	2	1	-1	-1	-999	-999	-0.0	2.2158 	3.6509 	-999	-999	1.8024 	3.037 	-999	-999	2.4585 	3.2018 	-999	-999	128
90	lor2	circle	4	0.72	1	3 	 2.5155112300575393 	 3 	 0.0	3.0	2.0	2	1	-1	-1	-999	-999	0.0	1.9789 	3.113 	-999	-999	2.2759 	3.7159 	-999	-999	2.4516 	3.3188 	-999	-999	68
91	lor2	circle	8	0.31	-1	0 	 2.181948148848393 	 3 	 4.0	7.0	2.0	2	-1	1	-1	-999	-999	1.0	1.9326 	3.0339 	-999	-999	1.9369 	3.4115 	-999	-999	2.0088 	3.1651 	-999	-999	118
92	lor2	circle	8	0.12	1	3 	 2.0992820509201766 	 3 	 2.0	1.0	0.0	1	1	-1	-1	-999	-0.0	-999	1.8837 	2.8785 	-999	-999	2.4124 	-999	-999	-999	1.9868 	3.2366 	-999	-999	113
93	lor2	circle	4	0.67	1	3 	 2.737950549027391 	 2 	 1.0	2.0	1.0	0	1	-1	-1	0.0	-999	-999	1.8587 	2.5207 	3.7691 	-999	2.4249 	3.5312 	-999	-999	2.4401 	2.9461 	-999	-999	72
94	lor2	circle	4	0.72	-1	3 	 2.7672621584045016 	 3 	 3.0	2.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.0548 	2.6772 	3.6526 	-999	2.2843 	3.1535 	-999	-999	2.2043 	3.1221 	-999	-999	79
95	lor2	circle	4	0.87	-1	3 	 2.1137353019079885 	 2 	 1.0	1.0	2.0	1	-1	1	-1	-999	-0.0	-999	1.9965 	2.7117 	-999	-999	1.6498 	2.315 	-999	-999	1.808 	3.2406 	-999	-999	59
