trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
109	A14c	circle	8	0.4	-1	3 	 2.8957714224527042 	 2 	 5.0	0.0	0.0	0	-1	1	-1	0.0	-999	-999	2.4059 	3.7644 	-999	-999	2.22 	2.8922 	3.4282 	-999	1.8796 	3.3753 	-999	-999	151
110	A14c	circle	4	0.63	1	3 	 2.206511046774282 	 3 	 3.0	3.0	1.0	1	1	-1	-1	-999	-0.0	-999	2.0401 	3.3234 	-999	-999	2.4978 	-999	-999	-999	2.3326 	-999	-999	-999	56
111	A14c	circle	4	0.62	1	3 	 2.4546754228453054 	 2 	 0.0	1.0	3.0	2	1	-1	-1	-999	-999	0.0	1.9176 	3.1917 	-999	-999	1.9796 	2.7284 	-999	-999	2.2069 	3.4155 	-999	-999	60
112	A14c	circle	4	0.88	1	0 	 2.8024434106696394 	 2 	 3.0	1.0	1.0	2	1	-1	-1	-999	-999	1.0	2.5678 	4.0164 	-999	-999	2.3181 	3.5245 	-999	-999	1.859 	2.8186 	4.2104 	-999	73
113	A14c	circle	4	0.82	-1	3 	 2.5360797658707415 	 3 	 2.0	2.0	2.0	2	-1	1	-1	-999	-999	0.0	1.8688 	2.4623 	3.6243 	-999	2.1078 	3.3568 	-999	-999	2.2901 	3.7061 	-999	-999	65
114	A14c	circle	8	0.74	-1	0 	 2.504053485044705 	 2 	 6.0	1.0	0.0	0	-1	1	-1	3.0	-999	-999	2.6216 	-999	-999	-999	2.4368 	3.3342 	-999	-999	2.427 	2.9712 	-999	-999	127
115	A14c	circle	4	0.25	1	3 	 2.711709635027589 	 3 	 1.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	2.354 	3.3311 	-999	-999	2.2615 	3.3905 	-999	-999	2.2129 	3.0751 	-999	-999	69
116	A14c	circle	8	0.4	1	3 	 2.9762826205939237 	 2 	 5.0	1.0	0.0	1	1	-1	-1	-999	0.0	-999	2.1441 	2.8065 	3.466 	-999	2.3744 	3.7208 	-999	-999	2.3585 	3.4681 	-999	-999	152
117	A14c	circle	8	0.23	1	3 	 2.259958086632756 	 2 	 7.0	6.0	0.0	1	1	-1	-1	-999	0.0	-999	2.4577 	-999	-999	-999	1.9087 	2.9292 	-999	-999	2.2725 	3.5415 	-999	-999	115
118	A14c	circle	4	1.14	-1	0 	 2.929869953216951 	 2 	 1.0	0.0	0.0	2	-1	1	-1	-999	-999	1.0	2.023 	2.5418 	3.9996 	-999	2.3234 	3.5822 	-999	-999	2.5137 	3.3863 	-999	-999	61
119	A14c	circle	8	0.52	1	3 	 2.4236443663677907 	 3 	 0.0	2.0	2.0	0	1	-1	-1	-0.0	-999	-999	2.2259 	2.7265 	-999	-999	2.0327 	3.3342 	-999	-999	2.5587 	-999	-999	-999	122
