trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
99	J16c	circle	8	0.2	1	3 	 2.293947450478929 	 2 	 7.0	3.0	3.0	1	1	-1	-1	-999	0.0	-999	2.4134 	-999	-999	-999	1.8115 	3.0772 	-999	-999	2.1579 	2.8444 	-999	-999	119
100	J16c	circle	4	0.34	-1	3 	 2.5094355653779727 	 3 	 2.0	3.0	3.0	1	-1	1	-1	-999	-0.0	-999	1.8822 	3.2138 	-999	-999	2.2753 	3.7368 	-999	-999	2.002 	2.9693 	-999	-999	71
101	J16c	circle	8	0.2	1	3 	 2.75004502915495 	 3 	 3.0	2.0	2.0	1	1	-1	-1	-999	0.0	-999	2.2097 	2.8222 	4.2914 	-999	1.9938 	2.8331 	4.0379 	-999	2.2652 	3.6329 	-999	-999	144
102	J16c	circle	8	0.28	1	3 	 2.367132902725394 	 3 	 6.0	1.0	3.0	0	1	-1	-1	-0.0	-999	-999	1.9495 	3.2306 	-999	-999	2.268 	3.1311 	-999	-999	1.9333 	3.0126 	-999	-999	122
103	J16c	circle	8	0.45	1	3 	 2.2334217502983433 	 2 	 5.0	6.0	6.0	2	1	-1	-1	-999	-999	0.0	2.1303 	3.1495 	-999	-999	1.7224 	2.8074 	-999	-999	1.9092 	3.326 	-999	-999	117
104	J16c	circle	4	0.19	1	3 	 2.390306846374505 	 3 	 3.0	3.0	1.0	1	1	-1	-1	-999	-0.0	-999	2.5633 	-999	-999	-999	2.4792 	3.6427 	-999	-999	2.3283 	3.7931 	-999	-999	75
105	J16c	circle	8	0.28	-1	3 	 2.40842592458281 	 2 	 5.0	6.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.1123 	3.1456 	-999	-999	2.1966 	2.8215 	-999	-999	2.3802 	2.8902 	-999	-999	125
106	J16c	circle	8	0.28	1	3 	 2.740632100891617 	 2 	 4.0	1.0	0.0	1	1	-1	-1	-999	0.0	-999	2.6844 	3.3105 	-999	-999	2.4182 	3.1032 	-999	-999	1.9556 	2.7749 	3.5867 	-999	141
107	J16c	circle	8	0.36	-1	0 	 2.367186414863237 	 2 	 3.0	7.0	7.0	1	-1	1	-1	-999	1.0	-999	2.6156 	-999	-999	-999	1.834 	2.6308 	-999	-999	2.1052 	3.0362 	-999	-999	124
108	J16c	circle	8	0.36	1	3 	 2.485699524495519 	 2 	 7.0	1.0	7.0	1	1	-1	-1	-999	-0.0	-999	1.8963 	3.1931 	-999	-999	2.5914 	-999	-999	-999	2.5122 	3.841 	-999	-999	129
109	J16c	circle	8	0.11	-1	3 	 2.2848109431954815 	 3 	 4.0	3.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.566 	-999	-999	-999	1.7897 	2.798 	-999	-999	2.4669 	-999	-999	-999	119
110	J16c	circle	8	0.2	-1	3 	 2.378365346561373 	 2 	 4.0	3.0	1.0	0	-1	1	-1	-0.0	-999	-999	2.5931 	-999	-999	-999	2.1256 	2.9777 	-999	-999	1.9009 	3.0391 	-999	-999	123
111	J16c	circle	4	0.83	-1	3 	 2.2534904117250085 	 2 	 2.0	0.0	0.0	0	-1	1	-1	-0.0	-999	-999	2.3352 	3.3776 	-999	-999	2.526 	-999	-999	-999	2.1279 	3.6045 	-999	-999	58
112	J16c	circle	8	0.36	1	0 	 2.703303762994825 	 3 	 3.0	5.0	2.0	2	1	-1	-1	-999	-999	1.0	2.2178 	3.2208 	-999	-999	2.6355 	3.9493 	-999	-999	2.5844 	3.4144 	-999	-999	142
113	J16c	circle	4	0.62	-1	3 	 2.695465242244214 	 3 	 2.0	2.0	0.0	0	-1	1	-1	0.0	-999	-999	2.3217 	3.0566 	-999	-999	2.5379 	3.5799 	-999	-999	2.4581 	3.0374 	-999	-999	70
114	J16c	circle	8	0.45	-1	3 	 2.319919292059816 	 2 	 6.0	6.0	7.0	0	-1	1	-1	-0.0	-999	-999	2.5458 	-999	-999	-999	1.8739 	2.71 	-999	-999	1.7577 	2.449 	-999	-999	120
115	J16c	circle	8	0.11	-1	3 	 2.4922202861527367 	 2 	 4.0	4.0	4.0	0	-1	1	-1	0.0	-999	-999	2.4802 	3.8031 	-999	-999	2.3497 	2.8959 	-999	-999	2.0335 	2.5561 	3.5705 	-999	131
116	J16c	circle	8	0.11	1	3 	 2.4282619461548656 	 3 	 5.0	0.0	4.0	2	1	-1	-1	-999	-999	0.0	2.3585 	2.9774 	-999	-999	2.341 	3.4201 	-999	-999	2.2111 	3.0864 	-999	-999	126
117	J16c	circle	4	0.21	-1	3 	 2.5653243214407073 	 2 	 1.0	3.0	3.0	0	-1	1	-1	0.0	-999	-999	2.1394 	3.4639 	-999	-999	1.8922 	2.5121 	3.4549 	-999	2.4096 	2.9441 	-999	-999	60
118	J16c	circle	4	0.77	-1	3 	 2.2754191840817035 	 3 	 1.0	1.0	3.0	0	-1	1	-1	-0.0	-999	-999	2.4672 	-999	-999	-999	2.5906 	-999	-999	-999	2.5774 	-999	-999	-999	60
119	J16c	circle	4	0.48	1	0 	 2.7762255813262913 	 3 	 2.0	0.0	2.0	1	1	-1	-1	-999	-1.0	-999	2.1909 	2.8628 	3.3866 	-999	1.9049 	2.7314 	3.9461 	-999	2.3965 	3.7554 	-999	-999	75
