trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
80	A14b	circle	4	0.44	1	3 	 2.9715157963561265 	 3 	 3.0	3.0	1.0	0	1	-1	-1	-0.0	-999	-999	2.2248 	3.6832 	-999	-999	1.741 	2.7689 	4.2161 	-999	2.0133 	3.2285 	-999	-999	80
81	A14b	circle	8	0.16	-1	3 	 2.825349399402933 	 3 	 2.0	7.0	3.0	0	-1	1	-1	0.0	-999	-999	2.0634 	3.1875 	-999	-999	2.5818 	3.3206 	-999	-999	2.065 	2.8325 	3.4728 	-999	148
82	A14b	circle	4	0.62	1	3 	 2.737190717263912 	 2 	 1.0	3.0	0.0	0	1	-1	-1	-0.0	-999	-999	2.5598 	3.7869 	-999	-999	1.9613 	3.2314 	-999	-999	2.2156 	3.0963 	-999	-999	75
83	A14b	circle	4	1.14	1	0 	 2.352644073960148 	 2 	 0.0	2.0	3.0	2	1	-1	-1	-999	-999	1.0	2.3039 	2.8402 	-999	-999	1.8068 	2.3476 	3.3453 	-999	2.2629 	3.6169 	-999	-999	62
84	A14b	circle	4	0.82	1	3 	 2.2742150332444195 	 3 	 2.0	2.0	1.0	0	1	-1	-1	0.0	-999	-999	2.3766 	-999	-999	-999	2.2726 	3.1506 	-999	-999	2.4805 	-999	-999	-999	60
85	A14b	circle	8	0.91	1	0 	 2.4438461768970887 	 2 	 7.0	0.0	0.0	2	1	-1	-1	-999	-999	-3.0	1.8371 	3.3357 	-999	-999	2.1667 	3.4238 	-999	-999	2.4328 	3.3036 	-999	-999	127
86	A14b	circle	4	0.62	-1	0 	 2.370243239574687 	 2 	 2.0	3.0	0.0	0	-1	1	-1	2.0	-999	-999	2.4284 	3.016 	-999	-999	2.5728 	-999	-999	-999	2.5496 	-999	-999	-999	62
87	A14b	circle	4	1.41	1	3 	 2.453144243636372 	 2 	 1.0	0.0	0.0	1	1	-1	-1	-999	0.0	-999	1.8525 	2.5708 	-999	-999	1.7111 	3.1469 	-999	-999	2.2643 	3.6525 	-999	-999	70
88	A14b	circle	8	0.74	-1	0 	 2.3832573086371576 	 2 	 1.0	4.0	7.0	2	-1	1	-1	-999	-999	-1.0	2.3472 	3.7888 	-999	-999	1.7895 	2.7618 	-999	-999	2.6076 	-999	-999	-999	124
89	A14b	circle	8	0.74	1	0 	 2.45460217148189 	 2 	 4.0	1.0	7.0	0	1	-1	-1	1.0	-999	-999	1.8483 	3.3449 	-999	-999	2.6679 	-999	-999	-999	1.9489 	2.7522 	-999	-999	128
90	A14b	circle	4	0.44	-1	3 	 2.2399829159184717 	 3 	 1.0	3.0	3.0	1	-1	1	-1	-999	0.0	-999	1.9532 	3.0815 	-999	-999	2.2939 	2.9867 	-999	-999	1.7824 	3.2018 	-999	-999	56
91	A14b	circle	8	0.4	1	3 	 2.3818594267446036 	 2 	 2.0	2.0	0.0	2	1	-1	-1	-999	-999	0.0	2.0098 	2.6914 	-999	-999	1.7936 	2.9816 	-999	-999	2.227 	2.9314 	-999	-999	124
92	A14b	circle	4	1.14	-1	0 	 2.3325657060142575 	 2 	 0.0	2.0	1.0	2	-1	1	-1	-999	-999	-2.0	2.4385 	-999	-999	-999	1.9783 	3.348 	-999	-999	2.5052 	-999	-999	-999	60
93	A14b	circle	8	0.52	-1	3 	 2.39454998654638 	 3 	 3.0	0.0	5.0	0	-1	1	-1	0.0	-999	-999	2.1134 	3.2024 	-999	-999	2.227 	3.5901 	-999	-999	2.0632 	2.8312 	-999	-999	123
