trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
87	M13a	circle	8	0.13	1	3 	 2.55695323649625 	 3 	 3.0	1.0	5.0	0	1	-1	-1	0.0	-999	-999	1.8103 	2.5193 	3.8363 	-999	2.3847 	3.609 	-999	-999	2.1507 	2.6956 	-999	-999	135
88	M13a	circle	8	0.59	-1	0 	 2.66027903982284 	 2 	 1.0	1.0	1.0	2	-1	1	-1	-999	-999	-2.0	2.2525 	3.4042 	-999	-999	2.1813 	2.8472 	-999	-999	2.1028 	2.9351 	-999	-999	140
89	M13a	circle	4	0.48	-1	0 	 2.7697487952344764 	 2 	 0.0	3.0	1.0	2	-1	1	-1	-999	-999	2.0	2.1202 	3.3586 	-999	-999	2.0963 	3.2726 	-999	-999	2.6542 	3.924 	-999	-999	79
90	M13a	circle	4	0.47	-1	0 	 2.784263025220201 	 3 	 2.0	3.0	2.0	0	-1	1	-1	-1.0	-999	-999	1.959 	2.8843 	-999	-999	1.8518 	2.5771 	3.1691 	-999	1.7137 	2.4382 	3.3221 	-999	75
91	M13a	circle	8	0.18	1	3 	 2.4887799093928664 	 2 	 6.0	2.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.8421 	3.2158 	-999	-999	2.2031 	3.2033 	-999	-999	1.8233 	2.3563 	3.5569 	-999	129
92	M13a	circle	4	0.61	-1	3 	 2.3862139332006795 	 3 	 0.0	0.0	2.0	0	-1	1	-1	0.0	-999	-999	2.2123 	3.2337 	-999	-999	2.4314 	3.6064 	-999	-999	1.7592 	3.1105 	-999	-999	64
93	M13a	circle	4	0.19	-1	3 	 2.7488770277298826 	 2 	 1.0	0.0	1.0	0	-1	1	-1	0.0	-999	-999	1.9184 	3.0379 	-999	-999	1.9304 	3.0494 	-999	-999	2.0507 	2.7916 	3.6216 	-999	80
94	M13a	circle	4	0.48	1	0 	 2.3765893241915075 	 2 	 1.0	0.0	1.0	0	1	-1	-1	1.0	-999	-999	2.3439 	3.2888 	-999	-999	2.3768 	3.1734 	-999	-999	1.8874 	2.8095 	-999	-999	67
95	M13a	circle	4	0.34	1	3 	 2.304676961516411 	 2 	 0.0	3.0	0.0	0	1	-1	-1	-0.0	-999	-999	1.9559 	3.1303 	-999	-999	2.5278 	-999	-999	-999	2.0155 	3.1263 	-999	-999	60
96	M13a	circle	4	0.19	-1	3 	 2.3456620958046135 	 3 	 0.0	1.0	3.0	1	-1	1	-1	-999	0.0	-999	2.09 	3.1384 	-999	-999	2.3392 	3.0768 	-999	-999	1.8925 	2.7742 	-999	-999	63
97	M13a	circle	4	0.47	1	3 	 2.5742245151558945 	 3 	 2.0	0.0	2.0	2	1	-1	-1	-999	-999	0.0	2.4437 	3.6727 	-999	-999	1.9761 	3.1894 	-999	-999	2.196 	3.0197 	-999	-999	70
98	M13a	circle	8	0.59	1	0 	 2.440408539174788 	 2 	 3.0	1.0	4.0	2	1	-1	-1	-999	-999	-3.0	2.6149 	-999	-999	-999	1.7619 	2.992 	-999	-999	2.4022 	2.9552 	-999	-999	127
99	M13a	circle	8	0.42	-1	0 	 2.959123311595398 	 3 	 3.0	5.0	0.0	1	-1	1	-1	-999	1.0	-999	1.7442 	3.1554 	-999	-999	2.6981 	3.7042 	-999	-999	1.7541 	3.146 	-999	-999	156
100	M13a	circle	4	0.62	-1	3 	 2.601971652141037 	 2 	 1.0	1.0	3.0	1	-1	1	-1	-999	-0.0	-999	2.2659 	3.6377 	-999	-999	2.0835 	3.2005 	-999	-999	2.498 	3.9332 	-999	-999	72
101	M13a	circle	4	0.62	1	3 	 2.819522543248329 	 2 	 2.0	1.0	0.0	2	1	-1	-1	-999	-999	0.0	2.0816 	3.0245 	-999	-999	1.7235 	3.0271 	-999	-999	2.3949 	2.9714 	-999	-999	76
102	M13a	circle	8	0.42	1	0 	 2.881134084474806 	 3 	 6.0	7.0	2.0	0	1	-1	-1	-1.0	-999	-999	1.8971 	2.6214 	3.8959 	-999	2.2545 	3.2617 	-999	-999	2.338 	3.7769 	-999	-999	152
103	M13a	circle	4	0.77	1	0 	 2.5116970745265195 	 2 	 3.0	3.0	2.0	1	1	-1	-1	-999	1.0	-999	2.1951 	3.326 	-999	-999	2.3344 	3.8218 	-999	-999	2.4356 	3.1089 	-999	-999	65
104	M13a	circle	4	0.33	-1	0 	 2.90631298371813 	 3 	 2.0	1.0	2.0	2	-1	1	-1	-999	-999	-1.0	2.6286 	3.1647 	-999	-999	2.2865 	3.4405 	-999	-999	2.1514 	3.3295 	-999	-999	81
105	M13a	circle	8	0.51	-1	3 	 2.559963726825011 	 3 	 3.0	4.0	2.0	1	-1	1	-1	-999	0.0	-999	2.5282 	3.0607 	-999	-999	2.6626 	-999	-999	-999	2.074 	2.6714 	-999	-999	134
106	M13a	circle	8	0.22	-1	3 	 2.636750407134026 	 3 	 4.0	0.0	1.0	2	-1	1	-1	-999	-999	0.0	2.2981 	3.3435 	-999	-999	2.1774 	3.4126 	-999	-999	2.6205 	3.3882 	-999	-999	137
107	M13a	circle	4	0.19	1	3 	 2.8604135331951808 	 2 	 1.0	2.0	0.0	1	1	-1	-1	-999	-0.0	-999	2.3144 	3.5638 	-999	-999	2.0204 	2.8122 	3.6846 	-999	2.082 	2.8034 	3.8846 	-999	76
108	M13a	circle	8	0.32	1	3 	 2.740543817839714 	 3 	 3.0	7.0	0.0	1	1	-1	-1	-999	0.0	-999	2.5074 	3.9874 	-999	-999	2.4455 	3.6434 	-999	-999	1.8223 	2.8617 	-999	-999	139
109	M13a	circle	8	0.45	1	0 	 2.466759862382269 	 2 	 1.0	3.0	0.0	2	1	-1	-1	-999	-999	3.0	1.9761 	2.5843 	-999	-999	1.8385 	2.4168 	3.8749 	-999	2.1682 	3.5983 	-999	-999	124
110	M13a	circle	4	0.61	1	3 	 2.5774885347432486 	 3 	 2.0	3.0	1.0	0	1	-1	-1	-0.0	-999	-999	1.8402 	3.2276 	-999	-999	1.7702 	3.2372 	-999	-999	2.5679 	3.4595 	-999	-999	56
111	M13a	circle	4	0.75	-1	0 	 2.4733967936085937 	 3 	 1.0	2.0	0.0	0	-1	1	-1	-1.0	-999	-999	2.1281 	2.9034 	-999	-999	2.5421 	3.0694 	-999	-999	2.3594 	3.1513 	-999	-999	70
112	M13a	circle	8	0.32	1	0 	 2.8094573712310447 	 2 	 3.0	5.0	1.0	0	1	-1	-1	-2.0	-999	-999	1.8495 	2.3897 	3.5977 	-999	2.6158 	3.9578 	-999	-999	1.7904 	3.266 	-999	-999	146
113	M13a	circle	4	0.33	1	3 	 2.4249192637947026 	 3 	 2.0	3.0	2.0	1	1	-1	-1	-999	-0.0	-999	1.8302 	2.6506 	-999	-999	2.697 	-999	-999	-999	2.4429 	3.862 	-999	-999	64
114	M13a	circle	4	0.19	1	3 	 2.2483391207523282 	 3 	 3.0	3.0	1.0	1	1	-1	-1	-999	0.0	-999	2.2542 	3.6147 	-999	-999	2.1673 	2.744 	-999	-999	1.7918 	3.2708 	-999	-999	58
115	M13a	circle	4	0.75	1	0 	 2.6393372517196534 	 3 	 1.0	2.0	3.0	1	1	-1	-1	-999	1.0	-999	2.1172 	3.4344 	-999	-999	1.9788 	3.1922 	-999	-999	2.213 	2.971 	-999	-999	68
116	M13a	circle	4	0.77	-1	0 	 2.4553905085789807 	 2 	 2.0	3.0	3.0	2	-1	1	-1	-999	-999	1.0	2.4643 	3.2374 	-999	-999	2.5003 	3.1825 	-999	-999	2.5784 	-999	-999	-999	65
117	M13a	circle	8	0.32	-1	3 	 2.493054070914871 	 3 	 6.0	3.0	2.0	0	-1	1	-1	0.0	-999	-999	2.393 	3.1601 	-999	-999	2.1129 	3.1993 	-999	-999	2.6998 	-999	-999	-999	129
118	M13a	circle	8	0.18	-1	3 	 2.99582321269654 	 2 	 6.0	2.0	2.0	2	-1	1	-1	-999	-999	-0.0	2.5686 	4.0156 	-999	-999	1.7341 	2.489 	3.9422 	-999	1.9164 	2.8448 	3.4596 	-999	155
119	M13a	circle	8	0.22	1	3 	 2.5389899303894916 	 3 	 2.0	0.0	6.0	0	1	-1	-1	0.0	-999	-999	2.6296 	3.7114 	-999	-999	2.3223 	3.017 	-999	-999	2.1098 	2.8027 	-999	-999	131
