trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
49	J16b	circle	4	0.36	1	3 	 2.8836784874998007 	 2 	 3.0	1.0	3.0	1	1	-1	-1	-999	-0.0	-999	1.9702 	2.7579 	3.466 	-999	2.0198 	2.8757 	3.6111 	-999	2.4962 	3.7415 	-999	-999	77
50	J16b	circle	8	0.11	-1	3 	 2.409350493120598 	 2 	 5.0	0.0	6.0	0	-1	1	-1	0.0	-999	-999	1.8787 	2.7395 	-999	-999	2.2848 	2.9865 	-999	-999	2.5677 	-999	-999	-999	126
51	J16b	circle	4	0.48	1	3 	 2.60800540040567 	 3 	 0.0	2.0	1.0	1	1	-1	-1	-999	0.0	-999	2.548 	3.7644 	-999	-999	1.7655 	3.2496 	-999	-999	1.7605 	2.4544 	3.6241 	-999	64
52	J16b	circle	8	0.28	-1	3 	 2.6913139728591884 	 2 	 5.0	2.0	7.0	1	-1	1	-1	-999	-0.0	-999	1.8047 	2.4763 	3.3873 	-999	1.9531 	2.8392 	-999	-999	2.5406 	3.2045 	-999	-999	137
53	J16b	circle	4	0.52	1	0 	 2.894799157309791 	 2 	 2.0	1.0	3.0	1	1	-1	-1	-999	-1.0	-999	1.8648 	2.9891 	4.2812 	-999	2.5207 	3.63 	-999	-999	2.54 	3.6989 	-999	-999	73
54	J16b	circle	8	0.2	1	3 	 2.4479604474389958 	 2 	 1.0	1.0	4.0	1	1	-1	-1	-999	0.0	-999	2.5582 	-999	-999	-999	1.8029 	2.571 	-999	-999	2.3011 	3.777 	-999	-999	127
55	J16b	circle	4	0.68	-1	3 	 2.612690395192062 	 2 	 2.0	1.0	1.0	0	-1	1	-1	0.0	-999	-999	2.1897 	2.9866 	-999	-999	2.0877 	3.4483 	-999	-999	2.247 	2.8198 	-999	-999	71
56	J16b	circle	8	0.45	1	0 	 2.3428147603556764 	 3 	 1.0	2.0	1.0	0	1	-1	-1	1.0	-999	-999	2.1474 	3.2257 	-999	-999	2.3867 	3.6258 	-999	-999	2.2929 	3.7866 	-999	-999	121
57	J16b	circle	8	0.2	-1	3 	 2.294684097025659 	 2 	 1.0	2.0	2.0	2	-1	1	-1	-999	-999	-0.0	1.9031 	2.7725 	-999	-999	2.6387 	-999	-999	-999	2.467 	-999	-999	-999	117
58	J16b	circle	4	0.77	-1	0 	 2.598864934170588 	 3 	 0.0	1.0	2.0	1	-1	1	-1	-999	1.0	-999	2.4668 	3.4324 	-999	-999	1.8888 	2.706 	-999	-999	2.1127 	3.5217 	-999	-999	70
59	J16b	circle	4	0.48	-1	3 	 2.2573056418923287 	 3 	 2.0	2.0	1.0	0	-1	1	-1	0.0	-999	-999	1.7765 	2.8065 	-999	-999	2.2431 	3.7251 	-999	-999	2.2234 	3.1275 	-999	-999	59
60	J16b	circle	4	0.34	-1	3 	 2.5054465484747306 	 3 	 2.0	1.0	1.0	0	-1	1	-1	0.0	-999	-999	2.2245 	3.0325 	-999	-999	2.4409 	3.404 	-999	-999	2.0466 	3.1009 	-999	-999	65
61	J16b	circle	4	0.21	1	3 	 2.379758247975855 	 2 	 1.0	0.0	1.0	1	1	-1	-1	-999	0.0	-999	2.4059 	3.8359 	-999	-999	2.2553 	3.7472 	-999	-999	2.4687 	3.3423 	-999	-999	61
62	J16b	circle	4	0.62	1	3 	 2.5105716804204907 	 3 	 2.0	2.0	1.0	0	1	-1	-1	-0.0	-999	-999	2.205 	2.8596 	-999	-999	2.5885 	3.68 	-999	-999	2.1676 	3.5473 	-999	-999	67
63	J16b	circle	8	0.11	1	3 	 2.376166154145862 	 3 	 2.0	1.0	3.0	1	1	-1	-1	-999	0.0	-999	2.4337 	3.8711 	-999	-999	1.9394 	2.7265 	-999	-999	2.036 	3.3907 	-999	-999	124
